title,text,llm_justification,Monetary_Financial,Inflation_Prices,Real_Economic_Activity,Labor_Consumption,Fiscal_Government,External_Sector
"Sarawak renewable energy forays invite investments, opportunities, says Governor","Four Bills will be tabled during the current sitting, including the Sarawak Economic Development Corporation (Amendment) Bill, the Sarawak Padi and Rice Board Bill and two supplementary supply bills.","The Sarawak Economic Development Corporation (Amendment) Bill suggests a positive fiscal stance, inviting investments and opportunities.",0.0,0.0,0.0,0.0,1.0,0.0
"Sarawak renewable energy forays invite investments, opportunities, says Governor",The sitting will conclude on May 20.,"The sentence does not contain any macroeconomic information, focusing on a conference schedule instead.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"MANILA: Philippines’ Vice President Sara Duterte (pic) is facing a second impeachment as soon as Monday (May 11), a possible victory for her ally-turned-rival President Ferdinand Marcos Jr. that will likely deepen the country’s political and economic turmoil.",The sentence suggests that the country's political turmoil may negatively impact its economic activity.,0.0,0.0,2.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"One-third of the 318-member House of Representatives is needed to impeach, which would then kick the process up to the Senate, where two-thirds of its 24 members will be needed to convict her.","The target sentence discusses the process of impeachment, which is a political and legal process, not a macroeconomic event, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"A conviction in the Senate, which is far from certain, would ban her from politics for life and remove her from office.","The target sentence does not mention any macroeconomic aspects, focusing on a political event.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"House Deputy Speaker Janette Garin said the House will vote on Duterte’s impeachment Monday, without providing further details.","The target sentence does not contain any macroeconomic information, focusing on a political event instead.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"There are at least 215 votes to impeach the vice president, Congressman Terry Ridon said in a post on X.","The target sentence is about the impeachment process of the Philippine Vice President, which is a political event, not a macroeconomic event, hence the classification.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"""At this point, the evidence has clearly established probable cause for betrayal of public trust and culpable violation of the Constitution,” Ridon said.","The target sentence does not mention any macroeconomic aspects, focusing on a political impeachment vote.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"Duterte is facing four charges, including misusing public funds and threatening to assassinate Marcos.","The impeachment vote is unrelated to macroeconomic indicators, but the charges of misusing public funds could negatively impact fiscal governance.",0.0,0.0,0.0,0.0,2.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"She’s denied any wrongdoing, claiming the charges are politically motivated.","The target sentence does not mention any macroeconomic aspects, focusing on a political event.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"The vice president, daughter of former President Rodrigo Duterte, leads opinion polls as the most popular candidate to succeed Marcos when his six-year term expires in 2028.","The target sentence does not contain macroeconomic information, focusing on political events and opinion polls, hence the abstain classification for all domains.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"She was impeached for the first time in February 2025, but the Supreme Court threw out the complaint on procedural grounds.","The target sentence does not mention any macroeconomic aspects, focusing on political events instead.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,Her impeachment heightens the political stakes in a nation already rattled by a massive government corruption crisis and an oil-price shock stemming from the Middle East conflict.,"The sentence mentions an oil-price shock stemming from the Middle East conflict, indicating a negative impact on inflation prices.",0.0,2.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"With inflation surging, the South-East Asian country last week reported its slowest economic expansion outside of the pandemic since 2009.","The country's economic expansion slowed down due to surging inflation, indicating a negative impact on the economy.",0.0,2.0,2.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,Marcos and Duterte teamed up to win the 2022 election but political differences caused their alliance to collapse.,"The target sentence does not mention any macroeconomic aspects, focusing on political differences and an election outcome.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,Their rivalry has since dominated Philippine politics.,"The target sentence does not mention any macroeconomic aspects, focusing on a political rivalry instead.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,"In February, an impeachment effort against Marcos failed after the justice committee found the underlying complaint was ""insufficient in substance.” The Philippines has a history of impeaching government officials, most notably former President Joseph Estrada and the late Chief Justice Renato Corona.","The target sentence does not mention any macroeconomic aspects, focusing on impeachment efforts and government officials.",0.0,0.0,0.0,0.0,0.0,0.0
Philippine Vice President Duterte facing second impeachment vote,- Bloomberg,The target sentence is about impeachment proceedings and does not contain any macroeconomic information.,0.0,0.0,0.0,0.0,0.0,0.0
BMI sees Bank Negara holdings OPR at 2.75% in July amid contained inflation,"KUALA LUMPUR: BMI, a unit of Fitch Solutions, expects Bank Negara Malaysia (BNM) to leave the overnight policy rate (OPR) on hold at 2.75 per cent at its next meeting on July 9, following the central bank’s May 7 rate decision.",BMI expects Bank Negara Malaysia to maintain the OPR at 2.75% due to contained inflation.,1.0,1.0,0.0,0.0,0.0,0.0
BMI sees Bank Negara holdings OPR at 2.75% in July amid contained inflation,"BMI said there was little concern on the inflation front, with headline inflation edging higher to 1.7 per cent in March from 1.4 per cent year-on-year (y-o-y) in February 2026 as unsubsidised fuel prices spiked.","The inflation rate edged higher, but the concern is contained, indicating a stable macroeconomic condition.",0.0,3.0,0.0,0.0,0.0,0.0
BMI sees Bank Negara holdings OPR at 2.75% in July amid contained inflation,"""However, the inflation rate remains comfortably between the government’s target for inflation to average 1.5 per cent to 2.5 per cent and the long-term average of 2.0 per cent,” it said in a note.","The inflation rate remains within the government's target range, indicating contained inflation and no immediate need for monetary policy adjustments.",0.0,3.0,0.0,0.0,0.0,0.0
